School ID,School Short Name,School Name,Street Address,City,State,ZIP,Phone Number,Website,Managed By Network,Geographic Network,School Track,Overall Rating,On Probation,Years on Probation,NWEA or Scantron,Growth Overall Level,Growth Overall Reading and Math,Reading Growth Grade 3,Reading Growth Grade 4,Reading Growth Grade 5,Reading Growth Grade 6,Reading Growth Grade 7,Reading Growth Grade 8,Reading Growth All Grades,Math Growth Grade 3,Math Growth Grade 4,Math Growth Grade 5,Math Growth Grade 6,Math Growth Grade 7,Math Growth Grade 8,Math Growth All Grades,Student Performance Level,Student Performance Reading and Math,Reading Performance Grade 3,Reading Performance Grade 4,Reading Performance Grade 5,Reading Performance Grade 6,Reading Performance Grade 7,Reading Performance Grade 8,Reading Performance All Grades,Math Performance Grade 3,Math Performance Grade 4,Math Performance Grade 5,Math Performance Grade 6,Math Performance Grade 7,Math Performance Grade 8,Math Performance All Grades,Overall Foundation,Involved Families,Supportive Environment,Ambitious Instruction,Effective Leaders,Collaborative Teachers,Safety,Misconducts Resulting in Suspensions 2011 - Percent,Misconducts Resulting in Suspensions 2012 - Percent,Average Days of Suspension 2011,Average Days of Suspension 2012,Student Attendance 2011 - Percent,Student Attendance 2012 - Percent,Teacher Attendance 2011 - Percent,Teacher Attendance 2012 - Percent,Healthy School Certified,Blue Ribbon Award,X Coordinate,Y Coordinate,Latitude,Longitude,Location
609972,Haugan,Helge A Haugan Elementary School,4540 N Hamlin Ave,Chicago,IL,60625,(773) 534-5040,http://www.haugan.cps.k12.il.us,O'Hare Elementary Network,O'Hare Elementary Network,Standard,Level 2,No,0,Scantron,Above Average,64.8,59.6,67.2,66.4,50,,,62.3,65.3,73.5,82.8,36.1,,,67.5,Below Average,41.7,32.2,33.6,37.2,32,,,34,37.6,52.4,66.9,41.3,,,49.8,Partially Organized,Weak,Neutral,Neutral,Neutral,Weak,Neutral,15.8,21.3,1.5,1.4,96.2,93.8,94.6,94.7,No,No,1150195.236,1930075.176,-87.72316496,41.96403525,"(-87.72316496, 41.96403525)"
609973,Zapata,Emiliano Zapata Elementary Academy,2728 S Kostner Ave,Chicago,IL,60623,(773) 534-1390,http://www.zapata.cps.k12.il.us,Pilsen-Little Village Elementary Network,Pilsen-Little Village Elementary Network,Track E,Level 2,No,0,NWEA,Above Average,61.3,45.3,55.2,76.3,68.1,62,51.2,58.8,63.2,57.5,73.5,63.8,59.2,65.5,63.8,Below Average,43.7,28.4,38.2,45.5,34.2,51.4,47.7,40.6,49.5,55.1,48.9,35.6,40.3,48.8,46.9,Well-organized,Strong,Not Enough Data,Not Enough Data,Strong,Strong,Not Enough Data,70.4,81.3,3.3,1.7,96.6,95.2,96.8,96.1,No,No,1147465.325,1885362.468,-87.73434997,41.84139181,"(-87.73434997, 41.84139181)"
609986,Henderson,Charles R Henderson Elementary School,5650 S Wolcott Ave,Chicago,IL,60636,(773) 535-9080,,Englewood-Gresham Elementary Network,Englewood-Gresham Elementary Network,Track E,Level 3,Yes,6,Scantron,Average,50.6,40,30,,36.4,55.6,63.6,44.3,50,,,54.5,52.6,57.1,54.9,Far Below Average,18.4,14,15.8,13.6,6.3,22.6,28.2,16.7,20.5,15.8,17.8,15.6,22.6,28.2,20.1,Moderately Organized,Not Enough Data,Neutral,Neutral,Not Enough Data,Not Enough Data,Very Weak,87.3,80.9,2.1,1.6,89.2,90.2,93.6,94.3,No,No,1164617.918,1866985.258,-87.67192466,41.79061716,"(-87.67192466, 41.79061716)"
609974,Hawthorne,Hawthorne Elementary Scholastic Academy,3319 N Clifton Ave,Chicago,IL,60657,(773) 534-5550,http://www.hawthorneacad.org,Ravenswood-Ridge Elementary Network,Ravenswood-Ridge Elementary Network,Standard,Level 1,No,0,Scantron,Above Average,61.8,46.9,54.1,71.4,61.7,55.2,66.7,59.3,67.2,50,68.3,71.7,76.4,52.7,64.4,Far Above Average,85.4,81.5,77.4,84.1,85,88.1,83.6,83.2,83.9,88.3,93.7,86.7,89.3,83.9,87.7,Well-organized,Very Strong,Neutral,Neutral,Very Strong,Strong,Very Strong,50,,7,,96.9,97.1,96.5,95.9,Yes,No,1168069.526,1922284.759,-87.65767253,41.94228994,"(-87.65767253, 41.94228994)"
609975,Hay,John Hay Elementary Community Academy,1018 N Laramie Ave,Chicago,IL,60651,(773) 534-6000,,Austin-North Lawndale Elementary Network,Austin-North Lawndale Elementary Network,Track E,Level 3,Yes,6,Scantron,Average,54.8,47.5,40,51.6,60.4,50,63.2,51.8,45.9,72.7,71.9,68,38.1,44.4,57.9,Below Average,39.3,29.7,20.8,25.8,45.6,37.5,50,34,27,51.1,63.6,48.1,30.4,47.2,44.9,Moderately Organized,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,69.4,72.3,1.7,1.7,92.9,91.5,97.1,96,No,No,1141465.048,1906381.947,-87.75585034,41.89918473,"(-87.75585034, 41.89918473)"
609976,Hayt,Stephen K Hayt Elementary School,1518 W Granville Ave,Chicago,IL,60660,(773) 534-2040,http://www.hayt.cps.k12.il.us,Ravenswood-Ridge Elementary Network,Ravenswood-Ridge Elementary Network,Standard,Level 2,No,0,Scantron,Above Average,55.5,57.1,39.7,47.4,57.1,53.7,54.7,52,78.6,58.5,51.1,54.2,47.3,63.4,59.1,Above Average,56.9,53.5,46.2,45.4,43.1,59.4,53.8,50.7,58.6,63.6,67.7,54.7,61.1,73.3,63,Moderately Organized,Neutral,Neutral,Neutral,Neutral,Neutral,Strong,7.7,11.2,2.3,2.4,95.6,94.3,96,96.7,No,No,1164969.802,1941312.085,-87.6685227,41.99456814,"(-87.6685227, 41.99456814)"
609977,Woodlawn,Woodlawn Community Elementary School,6657 S Kimbark Ave,Chicago,IL,60637,(773) 535-0801,http://www.woodlawn.cps.k12.il.us,Burnham Park Elementary Network,Burnham Park Elementary Network,Standard,Level 2,No,0,Scantron,Above Average,64.5,84.6,56.7,53.8,75.9,,,66.1,69.2,36.7,56.4,93.1,,,62.9,Average,52,59.3,48.4,46.3,55.2,,,51.6,51.9,32.3,48.8,79.3,,,52.3,Partially Organized,Neutral,Not Enough Data,Not Enough Data,Very Weak,Weak,Not Enough Data,61.7,88.5,1.6,1.6,93.9,94.5,94.3,92.7,No,No,1185825.188,1860883.579,-87.59435584,41.77339962,"(-87.59435584, 41.77339962)"
609978,Smith,Wendell Smith Elementary School,744 E 103rd St,Chicago,IL,60628,(773) 535-5689,,Lake Calumet Elementary Network,Lake Calumet Elementary Network,Standard,Level 3,Yes,6,Scantron,Below Average,43.2,44.1,25,40,40.7,43.5,56,40.9,68.6,26.7,48.3,44,50,30.8,45.5,Far Below Average,24,15,11.8,9.1,25.9,30.8,33.3,19.8,27.5,15.6,40.6,26.9,19.2,39.3,28.3,Partially Organized,Not Enough Data,Very Weak,Very Weak,Not Enough Data,Not Enough Data,Very Weak,62.1,70.1,1.6,1.9,92.1,90.5,94.1,92.3,Yes,No,1183210.11,1836877.16,-87.60468711,41.70758462,"(-87.60468711, 41.70758462)"
609979,Healy,Robert Healy Elementary School,3010 S Parnell Ave,Chicago,IL,60616,(773) 534-9190,http://www.healy.cps.k12.il.us,Pershing Elementary Network,Pershing Elementary Network,Standard,Level 1,No,0,NWEA,Far Above Average,75,66.1,68.3,81.5,74.5,73.9,75.2,73.6,79.2,71.4,86.3,78.1,66.1,74.1,76.3,Far Above Average,71,60.7,69.2,65.8,73.6,72.1,77.2,69.9,64.3,75,75,76.4,72.2,68.9,72.1,Organized,Neutral,Neutral,Neutral,Strong,Neutral,Neutral,45,28.7,1.6,1.5,96.6,96.2,97.1,96.7,Pending,No,1173077.292,1884891.36,-87.64037683,41.83957045,"(-87.64037683, 41.83957045)"
609981,Hearst,Phobe Apperson Hearst Elementary School,4640 S Lamon Ave,Chicago,IL,60638,(773) 535-2376,http://www.hearst.cps.k12.il.us,Midway Elementary Network,Midway Elementary Network,Track E,Level 3,Yes,6,Scantron,Average,49.4,47.6,42.1,40,45.5,61.1,76.2,52.1,31.6,40,15,70,53.3,66.7,46.4,Far Below Average,21.8,11.5,15,4.2,8.7,15.8,37.5,15.4,10,12.5,8.7,39.1,50,52.2,28.9,Partially Organized,Not Enough Data,Weak,Weak,Not Enough Data,Not Enough Data,Weak,31.8,58.9,2.1,1.6,92.1,92.3,95.8,96,No,No,1144438.111,1873241.766,-87.74576315,41.80818821,"(-87.74576315, 41.80818821)"
609983,Hedges,James Hedges Elementary School,4747 S Winchester Ave,Chicago,IL,60609,(773) 535-7360,http://www.hedges.cps.k12.il.us,Pershing Elementary Network,Pershing Elementary Network,Track E,Level 2,No,0,NWEA,Above Average,61,53.3,57.6,67.1,64.3,76.9,41.5,60.6,37,59.5,64.3,61.9,68.2,80.9,61.4,Below Average,32.4,13.8,36,32.9,40.8,45.5,31.9,33.4,14.8,39.5,38.4,28,30.4,34.6,31.3,Partially Organized,Not Enough Data,Weak,Weak,Not Enough Data,Not Enough Data,Weak,7.8,12.7,2.5,5.1,95.4,95,96.5,96.7,No,No,1164199.04,1873001.047,-87.67329121,41.80713406,"(-87.67329121, 41.80713406)"
609985,Hefferan,Helen M Hefferan Elementary School,4409 W Wilcox St,Chicago,IL,60624,(773) 534-6192,http://www.hefferan.cps.k12.il.us,Garfield-Humboldt Elementary Network,Garfield-Humboldt Elementary Network,Track E,Level 1,No,0,Scantron,Above Average,59.7,53.3,40.9,79.2,53.3,57.1,57.6,57.2,60,31.6,80,60.7,64.3,66.7,62.2,Average,53,52.9,36.4,51.9,41.9,42.9,51.5,46.2,58.8,26.3,75,63.3,42.9,78.8,60,Well-organized,Neutral,Strong,Strong,Strong,Strong,Strong,87.8,78.1,3.7,2.1,93.8,93.4,95.9,96.1,No,No,1146965.713,1898931.63,-87.73583687,41.87863685,"(-87.73583687, 41.87863685)"
609987,Hendricks,Thomas A Hendricks Elementary Community Academy,4316 S Princeton Ave,Chicago,IL,60609,(773) 535-1696,http://www.hendricks.cps.k12.il.us,Pershing Elementary Network,Pershing Elementary Network,Standard,Level 3,Yes,6,NWEA,Far Above Average,72,65,45.5,78.3,79.2,81,76.9,71.3,57.1,75,57.1,69.2,81.8,92.3,72.7,Far Below Average,22.1,7.1,6.9,18.5,31,20,38.7,20.7,11.5,20.7,18.5,23.3,18.5,43.8,23.4,Well-organized,Neutral,Strong,Strong,Neutral,Strong,Weak,58.2,44.9,2.9,2.4,91.2,90.9,95.6,95.9,No,No,1174966.903,1876241.753,-87.63370133,41.81579314,"(-87.63370133, 41.81579314)"
609988,Henry,Patrick Henry Elementary School,4250 N Saint Louis Ave,Chicago,IL,60618,(773) 534-5060,http://www.patrickhenryes.org,O'Hare Elementary Network,O'Hare Elementary Network,Standard,Level 1,No,0,NWEA,Far Above Average,76.9,83.3,84,,75.5,,,81.2,68.4,77.8,80,66,,,72.9,Average,47.5,46.4,53.8,,47.2,,,50.4,47.8,51.7,55.1,30.2,,,44.8,Well-organized,Strong,Very Strong,Very Strong,Neutral,Neutral,Strong,73.5,58.3,2.6,1.9,95.1,93.5,95.9,96.2,Yes,No,1152247.412,1928240.998,-87.71566829,41.95896179,"(-87.71566829, 41.95896179)"
609989,Herbert,Victor Herbert Elementary School,2131 W Monroe St,Chicago,IL,60612,(773) 534-7806,http://www.herbert.cps.k12.il.us,Fulton Elementary Network,Fulton Elementary Network,Track E,Level 3,Yes,1,Scantron,Average,49,56,45.7,36.4,41.7,62.1,66.7,50.9,60,44.1,44.1,52,31,55.2,47.2,Below Average,31.9,25.9,13.5,5.9,19.2,23.3,55.2,23,33.3,35.1,35.3,42.3,46.7,53.3,40.8,Partially Organized,Neutral,Neutral,Neutral,Neutral,Weak,Neutral,74.4,73.9,2,1.9,92.8,90.1,96.2,95.1,No,No,1162083.381,1899481.098,-87.68031236,41.87984242,"(-87.68031236, 41.87984242)"
609990,South Loop,South Loop Elementary School,1212 S Plymouth Ct,Chicago,IL,60605,(773) 534-8690,http://www.southloopschool.net,Burnham Park Elementary Network,Burnham Park Elementary Network,Standard,Level 1,No,0,NWEA,Above Average,65.5,62.4,68.9,68.8,67.4,48.9,65.6,64.3,64.3,63.9,64.4,61.5,71.4,83.8,66.7,Far Above Average,75,75.5,85.2,82.7,78.2,75.9,77.1,79.5,67,80,70,71.4,62.5,68.4,70.5,Partially Organized,Strong,Weak,Weak,Neutral,Weak,Very Strong,67,97.4,1.9,1.6,95.3,95.5,97.2,95.6,Yes,No,1176190.878,1894860.267,-87.62865124,41.86685634,"(-87.62865124, 41.86685634)"
609991,Herzl,Theodore Herzl Elementary School,3711 W Douglas Blvd,Chicago,IL,60623,(773) 534-1480,,AUSL Schools,Austin-North Lawndale Elementary Network,Track E,Level 3,Yes,6,Scantron,Far Below Average,26.3,9.5,37,36.4,33.3,34.4,15,26.7,3,35.7,10.7,24.2,33.3,70.6,25.9,Far Below Average,14.7,6.4,18.5,4,18.2,20.6,20,14,0,14.3,3.3,16.7,25,50,15.5,Partially Organized,Weak,Neutral,Strong,Weak,Very Weak,Weak,62.1,41.4,3.2,2.4,90.8,88.6,97,95.7,No,No,1151795.4,1892995.835,-87.71825927,41.86225473,"(-87.71825927, 41.86225473)"
609993,Lara,Agustin Lara Elementary Academy,4619 S Wolcott Ave,Chicago,IL,60609,(773) 535-4389,,Pershing Elementary Network,Pershing Elementary Network,Track E,Level 2,No,0,NWEA,Average,47.9,42.9,42.9,51.4,50,38.8,51.3,45.7,49,64.3,38.9,32.5,55.1,59,50.2,Below Average,35,24.1,60.5,41.7,23.3,44.9,46.2,39.4,24.1,60.5,13.5,11.6,34.7,38.5,30.6,Partially Organized,Weak,Neutral,Neutral,Neutral,Neutral,Neutral,82,87.5,3.6,3,95.5,93.6,95.8,95.8,No,No,1164504.29,1873959.199,-87.6721446,41.8097569,"(-87.6721446, 41.8097569)"
609994,Hibbard,William G Hibbard Elementary School,3244 W Ainslie St,Chicago,IL,60625,(773) 534-5191,http://www.hibbard.cps.k12.il.us,O'Hare Elementary Network,O'Hare Elementary Network,Standard,Level 2,No,0,Scantron,Average,53.8,40.3,51.7,48.2,68.8,,,51.9,48.3,46.1,60.2,71.3,,,55.7,Below Average,38.1,31.5,29.2,35.7,41.9,,,34.5,32.7,32.6,43.9,61.5,,,41.8,Partially Organized,Neutral,Strong,Neutral,Weak,Weak,Neutral,81.1,,1.5,,96.5,95.1,96.9,96.7,No,No,1153660.42,1932405.972,-87.71036214,41.97036267,"(-87.71036214, 41.97036267)"
609995,Hitch,Rufus M Hitch Elementary School,5625 N McVicker Ave,Chicago,IL,60646,(773) 534-1189,http://www.hitchschool.org,O'Hare Elementary Network,O'Hare Elementary Network,Standard,Level 1,No,0,Scantron,Above Average,63.5,65.6,72.2,55.7,42.6,62.5,71.9,61.6,77,56.8,63.9,84.8,57.4,50.9,65.4,Above Average,59.8,56.5,51.2,52.4,45.8,52.1,72.4,55.6,59.7,56.1,65.1,75.5,50,74.6,64,Well-organized,Strong,Neutral,Neutral,Strong,Very Strong,Strong,17.4,10.3,1.8,1.7,95.1,95.4,96.6,96.8,Yes,No,1134940.195,1937129.571,-87.77908614,41.98367756,"(-87.77908614, 41.98367756)"
609996,Holden,Charles N Holden Elementary School,1104 W 31st St,Chicago,IL,60608,(773) 535-7200,http://www.holden.cps.k12.il.us,Pershing Elementary Network,Pershing Elementary Network,Standard,Level 3,Yes,1,NWEA,Average,50.2,43.6,42.6,53.3,60,49.2,50,50.3,54.5,23.9,36.1,54.5,63.2,66,50.1,Below Average,38.9,41.4,41.7,31.7,43.3,37.7,45.5,40.1,48.3,39.6,25.4,26.5,47.5,42.6,37.7,Partially Organized,Neutral,Weak,Very Weak,Neutral,Neutral,Weak,78.6,72.5,3.6,2.8,94.9,94.1,96,95.3,No,No,1169423.887,1884309.813,-87.65380002,41.83805473,"(-87.65380002, 41.83805473)"
609997,Holmes,Oliver Wendell Holmes Elementary School,955 W Garfield Blvd,Chicago,IL,60621,(773) 535-9025,,Englewood-Gresham Elementary Network,Englewood-Gresham Elementary Network,Track E,Level 3,Yes,9,Scantron,Far Below Average,28.6,24.4,13.2,15.2,18.9,22.6,23.8,19.4,27.5,28.9,40.6,56.8,34.4,40.9,37.8,Far Below Average,13.1,7.3,5,8.8,2.7,20,13.6,9.1,9.8,22.5,20.6,16.2,19.4,13,17.1,Not Yet Organized,Weak,Very Weak,Very Weak,Very Weak,Very Weak,Very Weak,45.1,66.6,2.5,2.6,87,87.5,92.4,93.4,No,No,1170648.336,1868177.891,-87.64977785,41.79376044,"(-87.64977785, 41.79376044)"
610000,Howe,Julia Ward Howe Elementary School of Excellence,720 N Lorel Ave,Chicago,IL,60644,(773) 534-6060,http://www.howeschoolofexcellence.org,AUSL Schools,Austin-North Lawndale Elementary Network,Track E,Level 2,Yes,9,NWEA,Above Average,69,70.7,59.6,68.9,58.6,69.8,62.8,65,91.2,55.9,81.8,81.4,69.8,55.8,73,Below Average,38.8,47,43.7,34,20.6,29.5,37.5,35.7,51.5,23.9,46.9,38.7,40,57.8,42.1,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,78.6,79.6,2.7,2.8,96,96.3,97.1,97.2,No,No,1140502.548,1904349.511,-87.75943557,41.89362521,"(-87.75943557, 41.89362521)"
610002,Hoyne,Thomas Hoyne Elementary School,8905 S Crandon Ave,Chicago,IL,60617,(773) 535-6425,,Skyway Elementary Network,Skyway Elementary Network,Track E,Level 1,No,0,NWEA,Above Average,55.7,38.9,60.9,52,47.9,47.5,51.9,48.7,48.5,50,80,62.5,66.7,70.4,62.9,Average,46.6,39.5,42.3,70.4,36.7,45,77.8,49.3,29.7,26.1,74.1,40.8,37.5,63,43.8,Moderately Organized,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,83.3,,1.8,94.8,95.5,95.4,95,Pending,No,1193092.436,1846336.546,-87.5681905,41.73330693,"(-87.5681905, 41.73330693)"
610003,Cuffe,Paul Cuffe Math-Science Technology Academy ES,8324 S Racine Ave,Chicago,IL,60620,(773) 535-8250,http://www.paulcuffemstacademy.com,Englewood-Gresham Elementary Network,Englewood-Gresham Elementary Network,Track E,Level 2,No,0,Scantron,Above Average,55.6,34,69.6,58.9,47.2,65.9,50,54.3,30,89.8,56.9,57.7,57.5,43.8,57,Average,49.9,34.6,40.7,50.8,30.2,69,40.4,43.5,27.8,71,51.7,67.3,65.9,54.7,56.2,Well-organized,Very Strong,Strong,Strong,Very Strong,Very Strong,Strong,97.6,96.8,2,2,93.6,92.6,95.4,95.5,Yes,No,1169734.759,1849470.5,-87.65366994,41.74244489,"(-87.65366994, 41.74244489)"
610004,Cullen,Countee Cullen Elementary School,10650 S Eberhart Ave,Chicago,IL,60628,(773) 535-5375,http://www.cullen.cps.k12.il.us,Rock Island Elementary Network,Rock Island Elementary Network,Track E,Level 2,Yes,5,Scantron,Above Average,66.4,76.2,57.7,42.4,70,53.8,78.3,61.1,66.7,74.1,72.7,88.2,76.9,54.5,71.9,Average,47.2,58.3,34.5,51.5,40.9,37,65.4,47.8,50,48.4,51.5,36.4,40.7,50,46.6,Moderately Organized,Not Enough Data,Neutral,Neutral,Not Enough Data,Not Enough Data,Neutral,88.8,65.5,1.8,1.2,94.1,95.4,96.3,96.6,No,No,1181431.47,1834229.814,-87.61128176,41.70036107,"(-87.61128176, 41.70036107)"
610005,"Hughes, C",Charles Evans Hughes Elementary School,4247 W 15th St,Chicago,IL,60623,(773) 534-1762,,Austin-North Lawndale Elementary Network,Austin-North Lawndale Elementary Network,Track E,Level 2,Yes,6,Scantron,Below Average,42.7,11.1,56.3,29.6,53.1,40,42.9,37.7,48.3,52.9,46.2,60.6,31.3,36.4,47.6,Below Average,31.8,3.6,19,10.7,23.5,11.8,30.4,16.6,21.2,54.5,46.4,57.1,50,54.2,46.3,Partially Organized,Not Enough Data,Neutral,Weak,Not Enough Data,Not Enough Data,Weak,,83.3,,2.6,94.4,94.8,94.7,94.4,No,No,1148118.259,1892326.805,-87.73177486,41.86049033,"(-87.73177486, 41.86049033)"
610006,Hurley,Edward N Hurley Elementary School,3849 W 69th Pl,Chicago,IL,60629,(773) 535-2068,http://www.hurley.cps.k12.il.us,Midway Elementary Network,Midway Elementary Network,Track E,Level 2,No,0,Scantron,Above Average,60.6,58.7,61.8,69.1,53.6,57.6,67.6,61.5,69.2,69.7,51.9,59.4,57.6,47,59.7,Average,46.7,39.4,32.9,36.1,34.8,43.3,44.9,38.4,45.7,55.7,62.7,53.6,67.2,47.8,55.1,Well-organized,Strong,Strong,Strong,Neutral,Strong,Strong,63.6,65.7,1.6,1.3,95.4,95.1,94.9,95.3,No,No,1151703.802,1858195.038,-87.71950804,41.7667583,"(-87.71950804, 41.7667583)"
610009,Galileo,Galileo Math & Science Scholastic Academy ES,820 S Carpenter St,Chicago,IL,60607,(773) 534-7070,http://www.galileo.cps.k12.il.us,Fulton Elementary Network,Fulton Elementary Network,Standard,Level 2,No,0,NWEA,Above Average,63,58.5,63.6,50,67.8,45.3,50,56.2,62.5,68.7,65.6,78,70.9,73.7,69.7,Average,53.5,63.1,62.3,29,70,45.5,60.7,55.3,72.3,55.1,31.1,53.3,40,56.1,51.8,Well-organized,Strong,Strong,Neutral,Strong,Neutral,Very Strong,100,100,2.6,2.4,95,94.7,97,95.3,Pending,No,1169436.562,1896405.606,-87.65340205,41.87124634,"(-87.65340205, 41.87124634)"
610010,Jahn,Friedrich Ludwig Jahn Elementary School,3149 N Wolcott Ave,Chicago,IL,60657,(773) 534-5500,,Ravenswood-Ridge Elementary Network,Ravenswood-Ridge Elementary Network,Standard,Level 2,No,0,Scantron,Average,50.7,50,45.8,30.8,50.9,47.7,39.6,44.3,47.2,37,63.2,75.9,59.5,56.9,57.3,Below Average,40.7,39.5,36.7,28.2,42.9,48.9,38.9,39.6,39.5,26,43.6,48.2,46.8,46.3,41.9,Partially Organized,Neutral,Not Enough Data,Not Enough Data,Neutral,Weak,Not Enough Data,18.6,44.9,4.9,3,94.7,93.9,94.7,94.4,Yes,No,1163153.671,1921136.53,-87.67577282,41.93924404,"(-87.67577282, 41.93924404)"
610011,Jamieson,Minnie Mars Jamieson Elementary School,5650 N Mozart St,Chicago,IL,60659,(773) 534-2395,http://www.jamiesonschool.org,Ravenswood-Ridge Elementary Network,Ravenswood-Ridge Elementary Network,Standard,Level 1,No,0,NWEA,Above Average,67.8,71.8,75.8,67.6,72,60.7,64.6,68.4,87.8,69.2,54.8,46.3,72.3,73.2,67.1,Above Average,64.6,60.5,54.3,57.5,75,66.7,77.1,65.6,73.1,66.7,51.3,53.6,65.1,72.3,63.5,Well-organized,Strong,Strong,Strong,Strong,Strong,Strong,32.8,57.7,1.2,1.4,95.7,96,96.2,95.9,No,No,1156286.231,1937618.645,-87.70056525,41.98461372,"(-87.70056525, 41.98461372)"
610012,Jenner,Edward Jenner Elementary Academy of the Arts,1119 N Cleveland Ave,Chicago,IL,60610,(773) 534-8440,http://www.jenner.cps.k12.il.us,Fullerton Elementary Network,Fullerton Elementary Network,Track E,Level 3,Yes,6,Scantron,Above Average,60.5,50,65.5,50,56.7,60.7,64.3,58.1,62.5,62.1,46.4,70,76.7,58.6,62.9,Far Below Average,22.2,16,24.1,10,6.5,20,27.6,17.2,8,34.5,23.3,15.6,41.9,36.7,27.1,Moderately Organized,Neutral,Neutral,Neutral,Neutral,Neutral,Weak,100,,3.5,,88.9,92,94.8,94,No,No,1172718.668,1907660.339,-87.64101894,41.90205805,"(-87.64101894, 41.90205805)"
610013,Pilsen,Pilsen Elementary Community Academy,1420 W 17th St,Chicago,IL,60608,(773) 534-7675,http://www.pilsen.cps.k12.il.us,Pilsen-Little Village Elementary Network,Pilsen-Little Village Elementary Network,Standard,Level 3,Yes,1,Scantron,Average,47.7,60.6,34,42.6,45.9,56.5,,45.6,83.8,26.4,55.6,44.4,45.5,,49.7,Far Below Average,29.3,23.7,15.8,25.5,32.4,33.3,,24.6,57.9,19.6,33.3,35.1,29.2,,34,Not Yet Organized,Neutral,Weak,Weak,Weak,Neutral,Neutral,16.7,16.4,1.4,1.2,96,93.1,96.7,97.4,Pending,No,1167068.653,1891878.989,-87.6622254,41.85887606,"(-87.6622254, 41.85887606)"
610015,Jungman,Joseph Jungman Elementary School,1746 S Miller St,Chicago,IL,60608,(773) 534-7375,http://www.jungman.cps.k12.il.us,Pilsen-Little Village Elementary Network,Pilsen-Little Village Elementary Network,Standard,Level 2,No,0,Scantron,Average,54.6,50,55.6,57.1,75,66.7,57.1,59,42.9,38.9,42.9,71.4,56.3,64.3,50,Below Average,32.5,48.3,21.1,32.1,33.3,44.4,50,38.1,27.6,10.5,21.4,33.3,33.3,42.9,27,Moderately Organized,Not Enough Data,Neutral,Neutral,Not Enough Data,Not Enough Data,Neutral,21.1,24.6,4,3,96.4,95.4,96.3,96.4,No,No,1169764.005,1891617.595,-87.65233933,41.85810053,"(-87.65233933, 41.85810053)"
610016,Kellogg,Kate S Kellogg Elementary School,9241 S Leavitt St,Chicago,IL,60620,(773) 535-2590,http://www.kellogg.cps.k12.il.us,Rock Island Elementary Network,Rock Island Elementary Network,Standard,Level 1,No,0,NWEA,Above Average,68.4,61.1,82.6,67.9,75,63.3,69.7,69.1,62.9,87,71.4,63,56.7,69.7,67.6,Above Average,64.7,62.2,76,48.3,83.3,81.3,88.2,73.3,54.1,56,37.9,83.3,56.3,50,56.1,Moderately Organized,Not Enough Data,Neutral,Neutral,Not Enough Data,Not Enough Data,Strong,86.1,90,1.5,1.6,96.3,96.9,95.4,95.2,No,No,1163362.184,1843156.174,-87.67719555,41.72525315,"(-87.67719555, 41.72525315)"
610017,Saucedo,Maria Saucedo Elementary Scholastic Academy,2850 W 24th Blvd,Chicago,IL,60623,(773) 534-1770,http://www.saucedo.cps.k12.il.us,Pilsen-Little Village Elementary Network,Pilsen-Little Village Elementary Network,Standard,Level 1,No,0,Scantron,Above Average,66.7,71.6,44.6,50.4,51.8,69.8,60.8,58.2,87.9,66.9,56.8,83.6,89.6,67.2,75.1,Average,51.6,34,37.2,30.8,36,58.5,57.5,41.6,58.9,58.7,39.8,58.6,84,75,61.6,Partially Organized,Neutral,Neutral,Neutral,Weak,Neutral,Neutral,5.8,11.6,4.5,5.1,96.8,95.7,96.9,96.8,No,No,1157546.774,1887831.632,-87.69728712,41.84796859,"(-87.69728712, 41.84796859)"
610018,Canter,Miriam G Canter Middle School,4959 S Blackstone Ave,Chicago,IL,60615,(773) 535-1410,http://www.canter.cps.k12.il.us,Burnham Park Elementary Network,Burnham Park Elementary Network,Standard,Level 3,Yes,2,Scantron,Below Average,43.9,,,,,40.5,51.9,46.3,,,,,31.8,46.7,40.4,Below Average,36.4,,,,,35.6,39.2,37.6,,,,,33.9,35.6,35,Well-organized,Strong,Not Enough Data,Not Enough Data,Strong,Strong,Not Enough Data,96.6,,2.9,,91.4,92.7,95.7,95.5,Yes,No,1186808.191,1872169.101,-87.59039494,41.80434474,"(-87.59039494, 41.80434474)"
610019,Kershaw,Joshua D Kershaw Elementary School,6450 S Lowe Ave,Chicago,IL,60621,(773) 535-3050,http://www.kershawmagnet.org/,Englewood-Gresham Elementary Network,Englewood-Gresham Elementary Network,Track E,Level 1,No,0,Scantron,Far Above Average,94.1,87.5,93.3,100,95.8,100,90.5,94.5,91.7,93.3,100,100,88.5,90.5,93.8,Far Above Average,80.6,66.7,64.5,70,83.3,77.8,90.5,74.8,79.2,80.6,95,95.8,77.8,95.2,86.4,Well-organized,Strong,Strong,Neutral,Neutral,Strong,Strong,94.7,87.1,2.1,2.1,94.8,93.3,96,94.9,No,No,1173111.97,1861899.898,-87.64092929,41.77647883,"(-87.64092929, 41.77647883)"
